path,n_frames,has_event_gt,wrong_raw,wrong_corr,rule_saved,gt_16dist,raw_fall_missed,raw_fall_as_fallen,raw_fallen_missed,raw_fallen_as_fall,raw_lying_event_fp,raw_other_normal_fp,corr_fall_missed,corr_fall_as_fallen,corr_fallen_missed,corr_fallen_as_fall,corr_lying_event_fp,corr_other_normal_fp
lying/lying_to_100,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_134,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_144,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_153,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_155,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_158,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_159,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_163,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_164,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_165,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_170,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_174,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_to_182,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_017,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_033,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_035,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_037,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_050,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_059,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_070,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_074,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_082,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_109,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_120,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_121,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_123,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_129,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_142,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_172,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_182,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
lying/lying_yo_187,80,False,0,0,0,6:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_004,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_007,80,False,0,0,0,13:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_009,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_021,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_045,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_054,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_062,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_072,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_090,80,False,0,0,0,15:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_093,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_106,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_107,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_116,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_121,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_131,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_142,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_153,80,False,0,0,0,11:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_157,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_179,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_ch_183,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_001,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_004,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_017,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_024,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_039,80,False,0,0,0,12:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_040,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_051,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_068,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_086,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_097,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_108,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_112,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_139,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_144,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_154,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_156,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_169,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_170,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_181,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_184,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_189,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_el_199,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_014,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_039,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_061,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_073,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_080,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_081,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_097,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_114,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_115,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_126,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_145,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_156,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_179,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_mi_184,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_004,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_010,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_014,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_020,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_022,80,False,0,0,0,11:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_026,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_040,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_043,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_047,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_061,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_065,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_092,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_103,80,False,0,0,0,8:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_108,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_112,80,False,0,0,0,0:33 7:30 8:17,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_115,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_130,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_140,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_147,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_160,80,False,0,0,0,8:25 12:55,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_169,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_174,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_175,80,False,0,0,0,7:26 8:27 12:27,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_177,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_183,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_te_191,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_018,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_033,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_036,80,False,0,0,0,14:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_055,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_064,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_089,80,False,0,0,0,14:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_119,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_129,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_134,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_154,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_165,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_to_195,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_005,80,False,0,0,0,14:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_021,80,False,0,0,0,15:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_063,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_082,80,False,0,0,0,15:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_113,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_126,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_135,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_148,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_168,80,False,0,0,0,0:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_175,80,False,0,0,0,9:80,0,0,0,0,0,0,0,0,0,0,0,0
other/other_yo_178,80,False,0,0,0,15:80,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_044,80,False,0,0,0,3:26 4:54,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_047,80,False,0,0,0,3:22 4:10 9:48,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_050,80,False,0,0,0,3:29 4:51,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_055,80,False,0,0,0,3:32 4:30 8:18,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_066,80,False,0,0,0,3:26 4:54,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_072,80,False,0,0,0,3:21 4:49 8:10,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_119,80,False,0,0,0,3:35 4:45,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_127,80,False,0,0,0,0:16 3:36 4:28,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_ch_181,80,False,0,0,0,3:52 4:28,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_002,80,False,0,0,0,3:32 4:48,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_010,80,False,0,0,0,3:6 4:74,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_012,80,False,0,0,0,3:53 4:27,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_017,80,False,0,0,0,3:44 4:36,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_025,80,False,0,0,0,3:57 4:23,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_027,80,False,0,0,0,3:51 4:29,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_028,80,False,0,0,0,3:80,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_033,80,False,0,0,0,3:39 4:41,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_047,80,False,0,0,0,3:42 4:38,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_053,80,False,0,0,0,3:32 4:48,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_068,80,False,0,0,0,3:25 4:55,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_075,80,False,0,0,0,3:50 4:30,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_076,80,False,0,0,0,3:30 4:50,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_085,80,False,0,0,0,3:47 4:33,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_092,80,False,0,0,0,3:41 4:39,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_105,80,False,0,0,0,3:27 4:53,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_126,80,False,0,0,0,3:33 4:47,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_172,80,False,0,0,0,3:39 4:41,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_182,80,False,0,0,0,3:48 4:32,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_190,80,False,0,0,0,3:31 4:49,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_el_197,80,False,0,0,0,3:34 4:46,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_056,80,False,0,0,0,3:22 4:58,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_083,80,False,0,0,0,3:41 4:39,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_085,80,False,0,0,0,3:51 4:29,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_099,80,False,0,0,0,3:40 4:40,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_113,80,False,0,0,0,0:37 3:21 4:22,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_129,80,False,0,0,0,0:38 3:21 4:21,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_138,80,False,0,0,0,3:26 4:54,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_144,80,False,0,0,0,3:44 4:36,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_148,80,False,0,0,0,3:40 4:40,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_149,80,False,0,0,0,3:38 4:42,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_162,80,False,0,0,0,3:26 4:54,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_166,80,False,0,0,0,3:46 4:34,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_171,80,False,0,0,0,3:33 4:47,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_173,80,False,0,0,0,0:23 3:38 4:19,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_193,80,False,0,0,0,3:30 4:50,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_mi_197,80,False,0,0,0,3:45 4:35,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_023,80,False,0,0,0,3:45 4:35,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_025,80,False,0,0,0,3:21 4:38 8:21,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_054,80,False,0,0,0,3:30 4:50,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_059,80,False,0,0,0,3:31 4:49,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_070,80,False,0,0,0,0:18 3:48 4:13 9:1,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_079,80,False,0,0,0,3:33 4:47,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_085,80,False,0,0,0,3:20 4:60,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_091,80,False,0,0,0,3:36 4:44,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_092,80,False,0,0,0,3:43 4:37,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_094,80,False,0,0,0,3:48 4:32,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_131,80,False,0,0,0,3:58 4:22,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_136,80,False,0,0,0,3:40 4:40,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_145,80,False,0,0,0,3:67 4:13,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_146,80,False,0,0,0,3:34 4:46,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_156,80,False,0,0,0,3:35 4:45,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_171,80,False,0,0,0,3:45 4:35,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_191,80,False,0,0,0,3:53 4:27,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_198,80,False,0,0,0,3:26 4:54,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_te_199,80,False,0,0,0,3:20 4:60,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_013,80,False,0,0,0,3:28 4:52,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_019,80,False,0,0,0,3:19 4:61,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_066,80,False,0,0,0,3:49 4:31,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_069,80,False,0,0,0,3:24 4:26 8:30,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_074,80,False,0,0,0,3:19 4:61,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_084,80,False,0,0,0,3:27 4:53,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_089,80,False,0,0,0,3:24 4:45 8:11,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_107,80,False,0,0,0,3:53 4:27,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_113,80,False,0,0,0,3:35 4:45,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_117,80,False,0,0,0,3:55 4:25,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_125,80,False,0,0,0,3:29 4:51,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_131,80,False,0,0,0,3:47 4:33,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_140,80,False,0,0,0,3:39 4:41,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_166,80,False,0,0,0,3:42 4:38,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_to_192,80,False,0,0,0,3:28 4:52,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_008,80,False,0,0,0,3:25 4:55,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_020,80,False,0,0,0,3:28 4:34 8:18,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_023,80,False,0,0,0,3:13 4:67,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_026,80,False,0,0,0,3:49 4:31,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_042,80,False,0,0,0,3:12 4:68,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_044,80,False,0,0,0,3:33 4:47,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_063,80,False,0,0,0,3:24 4:56,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_067,80,False,0,0,0,3:36 4:44,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_079,80,False,0,0,0,3:54 4:26,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_103,80,False,0,0,0,0:17 3:32 4:31,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_111,80,False,0,0,0,3:33 4:30 8:17,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_124,80,False,0,0,0,3:51 4:29,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_136,80,False,0,0,0,0:14 3:27 4:39,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_137,80,False,0,0,0,3:62 4:8 8:10,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_141,80,False,0,0,0,0:19 3:38 4:23,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_142,80,False,0,0,0,3:28 4:52,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_145,80,False,0,0,0,3:33 4:47,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_150,80,False,0,0,0,3:36 4:44,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_173,80,False,0,0,0,3:27 4:53,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_178,80,False,0,0,0,3:38 4:42,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_180,80,False,0,0,0,0:18 3:25 4:37,0,0,0,0,0,0,0,0,0,0,0,0
sit_down/sit_down_yo_196,80,False,0,0,0,3:18 4:62,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_007,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_014,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_017,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_039,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_040,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_043,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_045,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_046,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_052,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_061,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_070,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_106,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_117,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_143,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_151,80,False,0,0,0,0:5 4:52 7:23,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_160,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_174,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_182,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_186,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_ch_198,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_029,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_034,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_035,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_039,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_050,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_052,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_055,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_061,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_062,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_079,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
sitting/sitting_el_084,80,False,0,0,0,4:80,0,0,0,0,0,0,0,0,0,0,0,0
